Date,Open
2017-06-12,145.740005
2017-06-13,147.160004
2017-06-14,147.5
2017-06-15,143.320007
2017-06-16,143.779999
2017-06-19,143.660004
2017-06-20,146.869995
2017-06-21,145.520004
2017-06-22,145.770004
2017-06-23,145.130005
2017-06-26,147.169998
2017-06-27,145.009995
2017-06-28,144.490005
2017-06-29,144.710007
2017-06-30,144.449997
2017-07-03,144.880005
2017-07-05,143.690002
2017-07-06,143.020004
2017-07-07,142.899994
2017-07-10,144.110001
2017-07-11,144.729996
2017-07-12,145.869995
2017-07-13,145.5
2017-07-14,147.970001
2017-07-17,148.820007
2017-07-18,149.199997
2017-07-19,150.479996
2017-07-20,151.5
2017-07-21,149.990005
2017-07-24,150.580002
2017-07-25,151.800003
2017-07-26,153.350006
2017-07-27,153.75
2017-07-28,149.889999
2017-07-31,149.899994
2017-08-01,149.100006
2017-08-02,159.279999
2017-08-03,157.050003
2017-08-04,156.070007
2017-08-07,157.059998
2017-08-08,158.600006
2017-08-09,159.259995
2017-08-10,159.899994
2017-08-11,156.600006
2017-08-14,159.320007
2017-08-15,160.660004
2017-08-16,161.940002
2017-08-17,160.520004
2017-08-18,157.860001
2017-08-21,157.5
2017-08-22,158.229996
2017-08-23,159.070007
2017-08-24,160.429993
2017-08-25,159.649994
2017-08-28,160.139999
2017-08-29,160.100006
2017-08-30,163.800003
2017-08-31,163.639999
2017-09-01,164.800003
2017-09-05,163.75
2017-09-06,162.710007
2017-09-07,162.089996
2017-09-08,160.860001
2017-09-11,160.5
2017-09-12,162.610001
2017-09-13,159.869995
2017-09-14,158.990005
2017-09-15,158.470001
2017-09-18,160.110001
2017-09-19,159.509995
2017-09-20,157.899994
2017-09-21,155.800003
2017-09-22,151.539993
2017-09-25,149.990005
2017-09-26,151.779999
2017-09-27,153.800003
2017-09-28,153.889999
2017-09-29,153.210007
2017-10-02,154.259995
2017-10-03,154.009995
2017-10-04,153.630005
2017-10-05,154.179993
2017-10-06,154.970001
2017-10-09,155.809998
2017-10-10,156.059998
2017-10-11,155.970001
2017-10-12,156.350006
2017-10-13,156.729996
2017-10-16,157.899994
2017-10-17,159.779999
2017-10-18,160.419998
2017-10-19,156.75
2017-10-20,156.610001
2017-10-23,156.889999
2017-10-24,156.289993
2017-10-25,156.910004
2017-10-26,157.229996
2017-10-27,159.289993
2017-10-30,163.889999
2017-10-31,167.899994
2017-11-01,169.869995
2017-11-02,166.600006
2017-11-03,174
2017-11-06,172.369995
2017-11-07,173.910004
2017-11-08,174.660004
2017-11-09,175.110001
2017-11-10,175.110001
2017-11-13,173.5
2017-11-14,173.039993
2017-11-15,169.970001
2017-11-16,171.179993
2017-11-17,171.039993
2017-11-20,170.289993
2017-11-21,170.779999
2017-11-22,173.360001
2017-11-24,175.100006
2017-11-27,175.050003
2017-11-28,174.300003
2017-11-29,172.630005
2017-11-30,170.429993
2017-12-01,169.949997
2017-12-04,172.479996
2017-12-05,169.059998
2017-12-06,167.5
2017-12-07,169.029999
2017-12-08,170.490005
2017-12-11,169.199997
2017-12-12,172.149994
2017-12-13,172.5
2017-12-14,172.399994
2017-12-15,173.630005
2017-12-18,174.880005
2017-12-19,175.029999
2017-12-20,174.869995
2017-12-21,174.169998
2017-12-22,174.679993
2017-12-26,170.800003
2017-12-27,170.100006
2017-12-28,171
2017-12-29,170.520004
2018-01-02,170.160004
2018-01-03,172.529999
2018-01-04,172.539993
2018-01-05,173.440002
2018-01-08,174.350006
2018-01-09,174.550003
2018-01-10,173.160004
2018-01-11,174.589996
2018-01-12,176.179993
2018-01-16,177.899994
2018-01-17,176.149994
2018-01-18,179.369995
2018-01-19,178.610001
2018-01-22,177.300003
2018-01-23,177.300003
2018-01-24,177.25
2018-01-25,174.509995
2018-01-26,172
2018-01-29,170.160004
2018-01-30,165.529999
2018-01-31,166.869995
2018-02-01,167.169998
2018-02-02,166
2018-02-05,159.100006
2018-02-06,154.830002
2018-02-07,163.089996
2018-02-08,160.289993
2018-02-09,157.070007
2018-02-12,158.5
2018-02-13,161.949997
2018-02-14,163.039993
2018-02-15,169.789993
2018-02-16,172.360001
2018-02-20,172.050003
2018-02-21,172.830002
2018-02-22,171.800003
2018-02-23,173.669998
2018-02-26,176.350006
2018-02-27,179.100006
2018-02-28,179.259995
2018-03-01,178.539993
2018-03-02,172.800003
2018-03-05,175.210007
2018-03-06,177.910004
2018-03-07,174.940002
2018-03-08,175.479996
2018-03-09,177.960007
2018-03-12,180.289993
2018-03-13,182.589996
2018-03-14,180.320007
2018-03-15,178.5
2018-03-16,178.649994
2018-03-19,177.320007
2018-03-20,175.240005
2018-03-21,175.039993
2018-03-22,170
2018-03-23,168.389999
2018-03-26,168.070007
2018-03-27,173.679993
2018-03-28,167.25
2018-03-29,167.809998
2018-04-02,166.639999
2018-04-03,167.639999
2018-04-04,164.880005
2018-04-05,172.580002
2018-04-06,170.970001
2018-04-09,169.880005
2018-04-10,173
2018-04-11,172.229996
2018-04-12,173.410004
2018-04-13,174.779999
2018-04-16,175.029999
2018-04-17,176.490005
2018-04-18,177.809998
2018-04-19,173.759995
2018-04-20,170.600006
2018-04-23,166.830002
2018-04-24,165.669998
2018-04-25,162.619995
2018-04-26,164.119995
2018-04-27,164
2018-04-30,162.130005
2018-05-01,166.410004
2018-05-02,175.229996
2018-05-03,175.880005
2018-05-04,178.25
2018-05-07,185.179993
2018-05-08,184.990005
2018-05-09,186.550003
2018-05-10,187.740005
2018-05-11,189.490005
2018-05-14,189.009995
2018-05-15,186.779999
2018-05-16,186.070007
2018-05-17,188
2018-05-18,187.190002
2018-05-21,188
2018-05-22,188.380005
2018-05-23,186.350006
2018-05-24,188.770004
2018-05-25,188.229996
2018-05-29,187.600006
2018-05-30,187.720001
2018-05-31,187.220001
2018-06-01,187.990005
2018-06-04,191.639999
2018-06-05,193.070007
2018-06-06,193.630005
2018-06-07,194.139999
2018-06-08,191.169998
2018-06-11,191.350006
2018-06-12,191.389999
2018-06-13,192.419998
2018-06-14,191.550003
2018-06-15,190.029999
2018-06-18,187.880005
2018-06-19,185.139999
2018-06-20,186.350006
2018-06-21,187.25
2018-06-22,186.119995
2018-06-25,183.399994
2018-06-26,182.990005
2018-06-27,185.229996
2018-06-28,184.100006
2018-06-29,186.289993
2018-07-02,183.820007
2018-07-03,187.789993
2018-07-05,185.259995
2018-07-06,185.419998
2018-07-09,189.5
2018-07-10,190.710007
2018-07-11,188.5
2018-07-12,189.529999
2018-07-13,191.080002
2018-07-16,191.520004
2018-07-17,189.75
2018-07-18,191.779999
2018-07-19,189.690002
2018-07-20,191.779999
2018-07-23,190.679993
2018-07-24,192.449997
2018-07-25,193.059998
2018-07-26,194.610001
2018-07-27,194.990005
2018-07-30,191.899994
2018-07-31,190.300003
2018-08-01,199.130005
2018-08-02,200.580002
2018-08-03,207.029999
2018-08-06,208
2018-08-07,209.320007
2018-08-08,206.050003
2018-08-09,209.529999
2018-08-10,207.360001
2018-08-13,209.309998
2018-08-14,210.160004
2018-08-15,209.220001
2018-08-16,211.75
2018-08-17,213.440002
2018-08-20,218.100006
2018-08-21,216.800003
2018-08-22,214.100006
2018-08-23,214.649994
2018-08-24,216.600006
2018-08-27,217.149994
2018-08-28,219.009995
2018-08-29,220.149994
2018-08-30,223.25
2018-08-31,226.509995
2018-09-04,228.410004
2018-09-05,228.990005
2018-09-06,226.229996
2018-09-07,221.850006
2018-09-10,220.949997
2018-09-11,218.009995
2018-09-12,224.940002
2018-09-13,223.520004
2018-09-14,225.75
2018-09-17,222.149994
2018-09-18,217.789993
2018-09-19,218.5
2018-09-20,220.240005
2018-09-21,220.779999
2018-09-24,216.820007
2018-09-25,219.75
2018-09-26,221
2018-09-27,223.820007
2018-09-28,224.789993
2018-10-01,227.949997
2018-10-02,227.25
2018-10-03,230.050003
2018-10-04,230.779999
2018-10-05,227.960007
2018-10-08,222.210007
2018-10-09,223.639999
2018-10-10,225.460007
2018-10-11,214.520004
2018-10-12,220.419998
2018-10-15,221.160004
2018-10-16,218.929993
2018-10-17,222.300003
2018-10-18,217.860001
2018-10-19,218.059998
2018-10-22,219.789993
2018-10-23,215.830002
2018-10-24,222.600006
2018-10-25,217.710007
2018-10-26,215.899994
2018-10-29,219.190002
2018-10-30,211.149994
2018-10-31,216.880005
2018-11-01,219.050003
2018-11-02,209.550003
2018-11-05,204.300003
2018-11-06,201.919998
2018-11-07,205.970001
2018-11-08,209.979996
2018-11-09,205.550003
2018-11-12,199
2018-11-13,191.630005
2018-11-14,193.899994
2018-11-15,188.389999
2018-11-16,190.5
2018-11-19,190
2018-11-20,178.369995
2018-11-21,179.729996
2018-11-23,174.940002
2018-11-26,174.240005
2018-11-27,171.509995
2018-11-28,176.729996
2018-11-29,182.660004
2018-11-30,180.289993
2018-12-03,184.460007
2018-12-04,180.949997
2018-12-06,171.759995
2018-12-07,173.490005
2018-12-10,165
2018-12-11,171.660004
2018-12-12,170.399994
2018-12-13,170.490005
2018-12-14,169
2018-12-17,165.449997
2018-12-18,165.380005
2018-12-19,166
2018-12-20,160.399994
2018-12-21,156.860001
2018-12-24,148.149994
2018-12-26,148.300003
2018-12-27,155.839996
2018-12-28,157.5
2018-12-31,158.529999
2019-01-02,154.889999
2019-01-03,143.979996
2019-01-04,144.529999
2019-01-07,148.699997
2019-01-08,149.559998
2019-01-09,151.289993
2019-01-10,152.5
2019-01-11,152.880005
2019-01-14,150.850006
2019-01-15,150.270004
2019-01-16,153.080002
2019-01-17,154.199997
2019-01-18,157.5
2019-01-22,156.410004
2019-01-23,154.149994
2019-01-24,154.110001
2019-01-25,155.479996
2019-01-28,155.789993
2019-01-29,156.25
2019-01-30,163.25
2019-01-31,166.110001
2019-02-01,166.960007
2019-02-04,167.410004
2019-02-05,172.860001
2019-02-06,174.649994
2019-02-07,172.399994
2019-02-08,168.990005
2019-02-11,171.050003
2019-02-12,170.100006
2019-02-13,171.389999
2019-02-14,169.710007
2019-02-15,171.25
2019-02-19,169.710007
2019-02-20,171.190002
2019-02-21,171.800003
2019-02-22,171.580002
2019-02-25,174.160004
2019-02-26,173.710007
2019-02-27,173.210007
2019-02-28,174.320007
2019-03-01,174.279999
2019-03-04,175.690002
2019-03-05,175.940002
2019-03-06,174.669998
2019-03-07,173.869995
2019-03-08,170.320007
2019-03-11,175.490005
2019-03-12,180
2019-03-13,182.25
2019-03-14,183.899994
2019-03-15,184.850006
2019-03-18,185.800003
2019-03-19,188.350006
2019-03-20,186.229996
2019-03-21,190.020004
2019-03-22,195.339996
2019-03-25,191.509995
2019-03-26,191.660004
2019-03-27,188.75
2019-03-28,188.949997
2019-03-29,189.830002
2019-04-01,191.639999
2019-04-02,191.089996
2019-04-03,193.25
2019-04-04,194.789993
2019-04-05,196.449997
2019-04-08,196.419998
2019-04-09,200.320007
2019-04-10,198.679993
2019-04-11,200.850006
2019-04-12,199.199997
2019-04-15,198.580002
2019-04-16,199.460007
2019-04-17,199.539993
2019-04-18,203.119995
2019-04-22,202.830002
2019-04-23,204.429993
2019-04-24,207.360001
2019-04-25,206.830002
2019-04-26,204.899994
2019-04-29,204.399994
2019-04-30,203.059998
2019-05-01,209.880005
2019-05-02,209.839996
2019-05-03,210.889999
2019-05-06,204.289993
2019-05-07,205.880005
2019-05-08,201.899994
2019-05-09,200.399994
2019-05-10,197.419998
2019-05-13,187.710007
2019-05-14,186.410004
2019-05-15,186.270004
2019-05-16,189.910004
2019-05-17,186.929993
2019-05-20,183.520004
2019-05-21,185.220001
2019-05-22,184.660004
2019-05-23,179.800003
2019-05-24,180.199997
2019-05-28,178.919998
2019-05-29,176.419998
2019-05-30,177.949997
2019-05-31,176.229996
2019-06-03,175.600006
2019-06-04,175.440002
2019-06-05,184.279999
2019-06-06,183.080002
2019-06-07,186.509995
2019-06-10,191.809998
2019-06-11,194.860001
2019-06-12,193.949997
2019-06-13,194.699997
2019-06-14,191.550003
2019-06-17,192.899994
2019-06-18,196.050003
2019-06-19,199.679993
2019-06-20,200.369995
2019-06-21,198.800003
2019-06-24,198.539993
2019-06-25,198.429993
2019-06-26,197.770004
2019-06-27,200.289993
2019-06-28,198.679993
2019-07-01,203.169998
2019-07-02,201.410004
2019-07-03,203.279999
2019-07-05,203.350006
2019-07-08,200.809998
2019-07-09,199.199997
2019-07-10,201.850006
2019-07-11,203.309998
2019-07-12,202.449997
2019-07-15,204.089996
2019-07-16,204.589996
2019-07-17,204.050003
2019-07-18,204
2019-07-19,205.789993
2019-07-22,203.649994
2019-07-23,208.460007
2019-07-24,207.669998
2019-07-25,208.889999
2019-07-26,207.479996
2019-07-29,208.460007
2019-07-30,208.759995
2019-07-31,216.419998
2019-08-01,213.899994
2019-08-02,205.529999
2019-08-05,197.990005
2019-08-06,196.309998
2019-08-07,195.410004
2019-08-08,200.199997
2019-08-09,201.300003
2019-08-12,199.619995
2019-08-13,201.020004
2019-08-14,203.160004
2019-08-15,203.460007
2019-08-16,204.279999
2019-08-19,210.619995
2019-08-20,210.880005
2019-08-21,212.990005
2019-08-22,213.190002
2019-08-23,209.429993
2019-08-26,205.860001
2019-08-27,207.860001
2019-08-28,204.100006
2019-08-29,208.5
2019-08-30,210.160004
2019-09-03,206.429993
2019-09-04,208.389999
2019-09-05,212
2019-09-06,214.050003
2019-09-09,214.839996
2019-09-10,213.860001
2019-09-11,218.070007
2019-09-12,224.800003
2019-09-13,220
2019-09-16,217.729996
2019-09-17,219.960007
2019-09-18,221.059998
2019-09-19,222.009995
2019-09-20,221.380005
2019-09-23,218.949997
2019-09-24,221.029999
2019-09-25,218.550003
2019-09-26,220
2019-09-27,220.539993
2019-09-30,220.899994
2019-10-01,225.070007
2019-10-02,223.059998
2019-10-03,218.429993
2019-10-04,225.639999
2019-10-07,226.270004
2019-10-08,225.820007
2019-10-09,227.029999
2019-10-10,227.929993
2019-10-11,232.949997
2019-10-14,234.899994
2019-10-15,236.389999
2019-10-16,233.369995
2019-10-17,235.089996
2019-10-18,234.589996
2019-10-21,237.520004
